sentimen,tweet,tweet_lowercase,tweet_tokenized,tweet_stemmed,tweet_process
positif,Pantesan ekonomi nyungsep..ngurusi mobile legendðŸ˜‚ yg gk pnting bngetðŸ˜,Pantesan ekonomi nyungsep..ngurusi mobile legendðŸ˜‚ yg gk pnting bngetðŸ˜,"['Pantesan', 'ekonomi', 'nyungsep', '..', 'ngurusi', 'mobile', 'legendðŸ', '˜', '‚', 'yg', 'gk', 'pnting', 'bngetðŸ', '˜', '\x81']","['pantesan', 'ekonomi', 'nyungsep', '', 'ngurusi', 'mobile', 'legend', '', '', 'yg', 'gk', 'pnting', 'bnget', '', '']",pantesan ekonomi nyungsep  ngurusi mobile legend   yg gk pnting bnget  
positif,Sangat disesalkan pak @jokowi  & Kyai Ma'ruf  berdebat dg Dirut & Komisaris yg msh ingin mempertahankan posisinya. Debat menjadi tdk imbang krn Dirut & Komisaris msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara.,Sangat disesalkan pak @jokowi  & Kyai Ma'ruf  berdebat dg Dirut & Komisaris yg msh ingin mempertahankan posisinya. Debat menjadi tdk imbang krn Dirut & Komisaris msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara.,"['Sangat', 'disesalkan', 'pak', '@jokowi', '&', 'Kyai', ""Ma'ruf"", 'berdebat', 'dg', 'Dirut', '&', 'Komisaris', 'yg', 'msh', 'ingin', 'mempertahankan', 'posisinya', '.', 'Debat', 'menjadi', 'tdk', 'imbang', 'krn', 'Dirut', '&', 'Komisaris', 'msh', 'berorientasi', 'ke', 'pengelolaan', 'persh', 'dan', 'bukan', 'ekonomi', 'sbh', 'negara', '.']","['sangat', 'sesal', 'pak', 'jokowi', '', 'kyai', 'ma ruf', 'debat', 'dg', 'dirut', '', 'komisaris', 'yg', 'msh', 'ingin', 'tahan', 'posisi', '', 'debat', 'jadi', 'tdk', 'imbang', 'krn', 'dirut', '', 'komisaris', 'msh', 'orientasi', 'ke', 'kelola', 'persh', 'dan', 'bukan', 'ekonomi', 'sbh', 'negara', '']",sangat sesal pak jokowi  kyai ma ruf debat dg dirut  komisaris yg msh ingin tahan posisi  debat jadi tdk imbang krn dirut  komisaris msh orientasi ke kelola persh dan bukan ekonomi sbh negara 
netral,Prabowo - Sandi... Menguasai & ada solusi... Untuk NKRI Harga Mati... Demi anak cucu nanti...,Prabowo - Sandi... Menguasai & ada solusi... Untuk NKRI Harga Mati... Demi anak cucu nanti...,"['Prabowo', '-', 'Sandi', '...', 'Menguasai', '&', 'ada', 'solusi', '...', 'Untuk', 'NKRI', 'Harga', 'Mati', '...', 'Demi', 'anak', 'cucu', 'nanti', '...']","['prabowo', '-', 'sandi', '', 'kuasa', '', 'ada', 'solusi', '', 'untuk', 'nkri', 'harga', 'mati', '', 'demi', 'anak', 'cucu', 'nanti', '']",prabowo  sandi  kuasa  ada solusi  untuk nkri harga mati  demi anak cucu nanti 
netral,"Jika Terpilih, Prabowo-Sandi Nyatakan Tidak Akan Ambil Gaji  http://m.hebatriau.com/read-9103-2019-04-14-jika-terpilih-prabowosandi-nyatakan-tidak-akan-ambil-gaji.htmlÂ â€¦","Jika Terpilih, Prabowo-Sandi Nyatakan Tidak Akan Ambil Gaji  http://m.hebatriau.com/read-9103-2019-04-14-jika-terpilih-prabowosandi-nyatakan-tidak-akan-ambil-gaji.htmlÂ â€¦","['Jika', 'Terpilih', ',', 'Prabowo-Sandi', 'Nyatakan', 'Tidak', 'Akan', 'Ambil', 'Gaji', 'http://m.hebatriau.com/read-9103-2019-04-14-jika-terpilih-prabowosandi-nyatakan-tidak-akan-ambil-gaji.htmlÂ', 'â', '€', '¦']","['jika', 'pilih', '', 'prabowo-sandi', 'nyata', 'tidak', 'akan', 'ambil', 'gaji', 'http m hebatriau com read-9103-2019-04-14-jika-terpilih-prabowosandi-nyatakan-tidak-akan-ambil-gaji html', '', '', '']",jika pilih  prabowosandi nyata tidak akan ambil gaji http m hebatriau com readjikaterpilihprabowosandinyatakantidakakanambilgaji html   
netral,"PS bolak-balik menyinggung soal deindustrialisasi. Meski begitu, dia mengatakan tak ingin menyalahkan @jokowi atas kondisi itu. Dia malah berujar salah arahnya pembangunan ekonomi saat ini tak terlepas dr andil presiden sebelum @jokowi.  https://bit.ly/2Za6qjLÂ  #PrabowoSalahkanSBY","PS bolak-balik menyinggung soal deindustrialisasi. Meski begitu, dia mengatakan tak ingin menyalahkan @jokowi atas kondisi itu. Dia malah berujar salah arahnya pembangunan ekonomi saat ini tak terlepas dr andil presiden sebelum @jokowi.  https://bit.ly/2Za6qjLÂ  #PrabowoSalahkanSBY","['PS', 'bolak-balik', 'menyinggung', 'soal', 'deindustrialisasi', '.', 'Meski', 'begitu', ',', 'dia', 'mengatakan', 'tak', 'ingin', 'menyalahkan', '@jokowi', 'atas', 'kondisi', 'itu', '.', 'Dia', 'malah', 'berujar', 'salah', 'arahnya', 'pembangunan', 'ekonomi', 'saat', 'ini', 'tak', 'terlepas', 'dr', 'andil', 'presiden', 'sebelum', '@jokowi', '.', 'https://bit.ly/2Za6qjLÂ', '#PrabowoSalahkanSBY']","['ps', 'bolak-balik', 'singgung', 'soal', 'deindustrialisasi', '', 'meski', 'begitu', '', 'dia', 'kata', 'tak', 'ingin', 'salah', 'jokowi', 'atas', 'kondisi', 'itu', '', 'dia', 'malah', 'ujar', 'salah', 'arah', 'bangun', 'ekonomi', 'saat', 'ini', 'tak', 'lepas', 'dr', 'andil', 'presiden', 'belum', 'jokowi', '', 'https bit ly 2za6qjl', 'prabowosalahkansby']",ps bolakbalik singgung soal deindustrialisasi  meski begitu  dia kata tak ingin salah jokowi atas kondisi itu  dia malah ujar salah arah bangun ekonomi saat ini tak lepas dr andil presiden belum jokowi   bit ly zaqjl prabowosalahkansby
negatif,Jika program anda ..menurunkan harga sembako...??  . Petani mau makan apa Sandy..??,Jika program anda ..menurunkan harga sembako...??  . Petani mau makan apa Sandy..??,"['Jika', 'program', 'anda', '..', 'menurunkan', 'harga', 'sembako', '...', '?', '?', '.', 'Petani', 'mau', 'makan', 'apa', 'Sandy', '..', '?', '?']","['jika', 'program', 'anda', '', 'turun', 'harga', 'sembako', '', '', '', '', 'tani', 'mau', 'makan', 'apa', 'sandy', '', '', '']",jika program anda  turun harga sembako     tani mau makan apa sandy   
negatif,Wowo berkilah bahwa yang dia maksud bukanlah Jokowi. Yang membuat perekonomian Indonesia salah arah justru pemimpin sebelumnya. Siapa? SBY dong jelasnya  #PrabowoSalahkanSBY pic.twitter.com/cm2cBZkf0i,Wowo berkilah bahwa yang dia maksud bukanlah Jokowi. Yang membuat perekonomian Indonesia salah arah justru pemimpin sebelumnya. Siapa? SBY dong jelasnya  #PrabowoSalahkanSBY pic.twitter.com/cm2cBZkf0i,"['Wowo', 'berkilah', 'bahwa', 'yang', 'dia', 'maksud', 'bukanlah', 'Jokowi', '.', 'Yang', 'membuat', 'perekonomian', 'Indonesia', 'salah', 'arah', 'justru', 'pemimpin', 'sebelumnya', '.', 'Siapa', '?', 'SBY', 'dong', 'jelasnya', '#PrabowoSalahkanSBY', 'pic.twitter.com/cm2cBZkf0i']","['wowo', 'kilah', 'bahwa', 'yang', 'dia', 'maksud', 'bukan', 'jokowi', '', 'yang', 'buat', 'ekonomi', 'indonesia', 'salah', 'arah', 'justru', 'pimpin', 'belum', '', 'siapa', '', 'sby', 'dong', 'jelas', 'prabowosalahkansby', 'pic twitter com cm2cbzkf0i']",wowo kilah bahwa yang dia maksud bukan jokowi  yang buat ekonomi indonesia salah arah justru pimpin belum  siapa  sby dong jelas prabowosalahkansby pic twitter com cmcbzkfi
negatif,"Ardy merespon prnyataan yg dilontarkn capres no urut 02 saat berdebat soal kondisi ekonomi Indonesia yg dinilainya salah jalan. Bowo mengaku tdk menyalahkan Jokowi, namun ini  salah semua pihak, trmsuk kesalahan presiden sebelum Jokowi  https://bit.ly/2P9hitDÂ  #PrabowoSalahkanSBY","Ardy merespon prnyataan yg dilontarkn capres no urut 02 saat berdebat soal kondisi ekonomi Indonesia yg dinilainya salah jalan. Bowo mengaku tdk menyalahkan Jokowi, namun ini  salah semua pihak, trmsuk kesalahan presiden sebelum Jokowi  https://bit.ly/2P9hitDÂ  #PrabowoSalahkanSBY","['Ardy', 'merespon', 'prnyataan', 'yg', 'dilontarkn', 'capres', 'no', 'urut', '02', 'saat', 'berdebat', 'soal', 'kondisi', 'ekonomi', 'Indonesia', 'yg', 'dinilainya', 'salah', 'jalan', '.', 'Bowo', 'mengaku', 'tdk', 'menyalahkan', 'Jokowi', ',', 'namun', 'ini', 'salah', 'semua', 'pihak', ',', 'trmsuk', 'kesalahan', 'presiden', 'sebelum', 'Jokowi', 'https://bit.ly/2P9hitDÂ', '#PrabowoSalahkanSBY']","['ardy', 'merespon', 'prnyataan', 'yg', 'dilontarkn', 'capres', 'no', 'urut', '02', 'saat', 'debat', 'soal', 'kondisi', 'ekonomi', 'indonesia', 'yg', 'nila', 'salah', 'jalan', '', 'bowo', 'aku', 'tdk', 'salah', 'jokowi', '', 'namun', 'ini', 'salah', 'semua', 'pihak', '', 'trmsuk', 'salah', 'presiden', 'belum', 'jokowi', 'https bit ly 2p9hitd', 'prabowosalahkansby']",ardy merespon prnyataan yg dilontarkn capres no urut  saat debat soal kondisi ekonomi indonesia yg nila salah jalan  bowo aku tdk salah jokowi  namun ini salah semua pihak  trmsuk salah presiden belum jokowi  bit ly phitd prabowosalahkansby
positif,"Oh iya lupa gaissss, katanya pak prabowo janji gak akan nerima gaji ya? Haha aku tunggu juga janjinyaaaaa. Happy weekend payung teduhhhh","Oh iya lupa gaissss, katanya pak prabowo janji gak akan nerima gaji ya? Haha aku tunggu juga janjinyaaaaa. Happy weekend payung teduhhhh","['Oh', 'iya', 'lupa', 'gaissss', ',', 'katanya', 'pak', 'prabowo', 'janji', 'gak', 'akan', 'nerima', 'gaji', 'ya', '?', 'Haha', 'aku', 'tunggu', 'juga', 'janjinyaaaaa', '.', 'Happy', 'weekend', 'payung', 'teduhhhh']","['oh', 'iya', 'lupa', 'gaissss', '', 'kata', 'pak', 'prabowo', 'janji', 'gak', 'akan', 'nerima', 'gaji', 'ya', '', 'haha', 'aku', 'tunggu', 'juga', 'janjinyaaaaa', '', 'happy', 'weekend', 'payung', 'teduhhhh']",oh iya lupa gaissss  kata pak prabowo janji gak akan nerima gaji ya  haha aku tunggu juga janjinyaaaaa  happy weekend payung teduhhhh
negatif,"Saya lebih menghargai Bapak @SBYudhoyono dan masih tetap mengagumi beliau, karna kharismatik dan kinerja nya utk bangsa Indonesia, dibanding Bapak Prabowo yg belum pernah megang pemerintahan tapi udah berani menyalahÂ²kan pemerintah sebelumÂ²nya","Saya lebih menghargai Bapak @SBYudhoyono dan masih tetap mengagumi beliau, karna kharismatik dan kinerja nya utk bangsa Indonesia, dibanding Bapak Prabowo yg belum pernah megang pemerintahan tapi udah berani menyalahÂ²kan pemerintah sebelumÂ²nya","['Saya', 'lebih', 'menghargai', 'Bapak', '@SBYudhoyono', 'dan', 'masih', 'tetap', 'mengagumi', 'beliau', ',', 'karna', 'kharismatik', 'dan', 'kinerja', 'nya', 'utk', 'bangsa', 'Indonesia', ',', 'dibanding', 'Bapak', 'Prabowo', 'yg', 'belum', 'pernah', 'megang', 'pemerintahan', 'tapi', 'udah', 'berani', 'menyalahÂ', '²', 'kan', 'pemerintah', 'sebelumÂ', '²', 'nya']","['saya', 'lebih', 'harga', 'bapak', 'sbyudhoyono', 'dan', 'masih', 'tetap', 'kagum', 'beliau', '', 'karna', 'kharismatik', 'dan', 'kerja', 'nya', 'utk', 'bangsa', 'indonesia', '', 'banding', 'bapak', 'prabowo', 'yg', 'belum', 'pernah', 'megang', 'perintah', 'tapi', 'udah', 'berani', 'salah', '', 'kan', 'perintah', 'belum', '', 'nya']",saya lebih harga bapak sbyudhoyono dan masih tetap kagum beliau  karna kharismatik dan kerja nya utk bangsa indonesia  banding bapak prabowo yg belum pernah megang perintah tapi udah berani salah  kan perintah belum  nya
positif,"Bisa,terbukti impor jagung turun dan impor beras juga turun. Impor garam hanya dikhususkan untuk garam industri. Pengetatan impor sehingga rupiah stabil. Ekspor semua juga di bayar dgn L/C. Ikuti perkembangan ekonomi jgn cuma bisa hujat. Hargai presiden yg sdg meletakkan pondasi.","Bisa,terbukti impor jagung turun dan impor beras juga turun. Impor garam hanya dikhususkan untuk garam industri. Pengetatan impor sehingga rupiah stabil. Ekspor semua juga di bayar dgn L/C. Ikuti perkembangan ekonomi jgn cuma bisa hujat. Hargai presiden yg sdg meletakkan pondasi.","['Bisa', ',', 'terbukti', 'impor', 'jagung', 'turun', 'dan', 'impor', 'beras', 'juga', 'turun', '.', 'Impor', 'garam', 'hanya', 'dikhususkan', 'untuk', 'garam', 'industri', '.', 'Pengetatan', 'impor', 'sehingga', 'rupiah', 'stabil', '.', 'Ekspor', 'semua', 'juga', 'di', 'bayar', 'dgn', 'L', '/', 'C', '.', 'Ikuti', 'perkembangan', 'ekonomi', 'jgn', 'cuma', 'bisa', 'hujat', '.', 'Hargai', 'presiden', 'yg', 'sdg', 'meletakkan', 'pondasi', '.']","['bisa', '', 'bukti', 'impor', 'jagung', 'turun', 'dan', 'impor', 'beras', 'juga', 'turun', '', 'impor', 'garam', 'hanya', 'khusus', 'untuk', 'garam', 'industri', '', 'ketat', 'impor', 'sehingga', 'rupiah', 'stabil', '', 'ekspor', 'semua', 'juga', 'di', 'bayar', 'dgn', 'l', '', 'c', '', 'ikut', 'kembang', 'ekonomi', 'jgn', 'cuma', 'bisa', 'hujat', '', 'harga', 'presiden', 'yg', 'sdg', 'letak', 'pondasi', '']",bisa  bukti impor jagung turun dan impor beras juga turun  impor garam hanya khusus untuk garam industri  ketat impor sehingga rupiah stabil  ekspor semua juga di bayar dgn l  c  ikut kembang ekonomi jgn cuma bisa hujat  harga presiden yg sdg letak pondasi 
negatif,"Pernyataan terakhir dari debat semalam oleh pak prabowo menimbulkan kontroversi""saya tidak akan meneri gaji dari jabatan saya sebagai presiden jika terpilih,gaji saya akan di berikan kepada rakyat"",saya takuti bisa"" uang rakyat yang jadi penggantinya milyaran lagi yang di ambil.","Pernyataan terakhir dari debat semalam oleh pak prabowo menimbulkan kontroversi""saya tidak akan meneri gaji dari jabatan saya sebagai presiden jika terpilih,gaji saya akan di berikan kepada rakyat"",saya takuti bisa"" uang rakyat yang jadi penggantinya milyaran lagi yang di ambil.","['Pernyataan', 'terakhir', 'dari', 'debat', 'semalam', 'oleh', 'pak', 'prabowo', 'menimbulkan', 'kontroversi', '""', 'saya', 'tidak', 'akan', 'meneri', 'gaji', 'dari', 'jabatan', 'saya', 'sebagai', 'presiden', 'jika', 'terpilih', ',', 'gaji', 'saya', 'akan', 'di', 'berikan', 'kepada', 'rakyat', '""', ',', 'saya', 'takuti', 'bisa', '""', 'uang', 'rakyat', 'yang', 'jadi', 'penggantinya', 'milyaran', 'lagi', 'yang', 'di', 'ambil', '.']","['nyata', 'akhir', 'dari', 'debat', 'malam', 'oleh', 'pak', 'prabowo', 'timbul', 'kontroversi', '', 'saya', 'tidak', 'akan', 'teri', 'gaji', 'dari', 'jabat', 'saya', 'bagai', 'presiden', 'jika', 'pilih', '', 'gaji', 'saya', 'akan', 'di', 'ikan', 'kepada', 'rakyat', '', '', 'saya', 'takut', 'bisa', '', 'uang', 'rakyat', 'yang', 'jadi', 'ganti', 'milyaran', 'lagi', 'yang', 'di', 'ambil', '']",nyata akhir dari debat malam oleh pak prabowo timbul kontroversi  saya tidak akan teri gaji dari jabat saya bagai presiden jika pilih  gaji saya akan di ikan kepada rakyat   saya takut bisa  uang rakyat yang jadi ganti milyaran lagi yang di ambil 
negatif,Sangat disesalkan pak @jokowi  & Kyai Ma'ruf  berdebat dg Dirut & Komisaris yg msh ingin mempertahankan posisinya. Debat menjadi tdk imbang krn penantang msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara.,Sangat disesalkan pak @jokowi  & Kyai Ma'ruf  berdebat dg Dirut & Komisaris yg msh ingin mempertahankan posisinya. Debat menjadi tdk imbang krn penantang msh berorientasi ke pengelolaan persh dan bukan ekonomi sbh negara.,"['Sangat', 'disesalkan', 'pak', '@jokowi', '&', 'Kyai', ""Ma'ruf"", 'berdebat', 'dg', 'Dirut', '&', 'Komisaris', 'yg', 'msh', 'ingin', 'mempertahankan', 'posisinya', '.', 'Debat', 'menjadi', 'tdk', 'imbang', 'krn', 'penantang', 'msh', 'berorientasi', 'ke', 'pengelolaan', 'persh', 'dan', 'bukan', 'ekonomi', 'sbh', 'negara', '.']","['sangat', 'sesal', 'pak', 'jokowi', '', 'kyai', 'ma ruf', 'debat', 'dg', 'dirut', '', 'komisaris', 'yg', 'msh', 'ingin', 'tahan', 'posisi', '', 'debat', 'jadi', 'tdk', 'imbang', 'krn', 'tantang', 'msh', 'orientasi', 'ke', 'kelola', 'persh', 'dan', 'bukan', 'ekonomi', 'sbh', 'negara', '']",sangat sesal pak jokowi  kyai ma ruf debat dg dirut  komisaris yg msh ingin tahan posisi  debat jadi tdk imbang krn tantang msh orientasi ke kelola persh dan bukan ekonomi sbh negara 
negatif,"trik menurunkan harga pangan u/ mengambil hati rakyat aja, paling jg pakai model subsidi lagi seperti era presidenÂ² sebelumnya, anggaran subsidi dari hutang jg. Era @jokowi mengurangi subsidi u/ membagun infrastruktur, pemb jg menggerakkan ekonomi","trik menurunkan harga pangan u/ mengambil hati rakyat aja, paling jg pakai model subsidi lagi seperti era presidenÂ² sebelumnya, anggaran subsidi dari hutang jg. Era @jokowi mengurangi subsidi u/ membagun infrastruktur, pemb jg menggerakkan ekonomi","['trik', 'menurunkan', 'harga', 'pangan', 'u', '/', 'mengambil', 'hati', 'rakyat', 'aja', ',', 'paling', 'jg', 'pakai', 'model', 'subsidi', 'lagi', 'seperti', 'era', 'presidenÂ', '²', 'sebelumnya', ',', 'anggaran', 'subsidi', 'dari', 'hutang', 'jg', '.', 'Era', '@jokowi', 'mengurangi', 'subsidi', 'u', '/', 'membagun', 'infrastruktur', ',', 'pemb', 'jg', 'menggerakkan', 'ekonomi']","['trik', 'turun', 'harga', 'pangan', 'u', '', 'ambil', 'hati', 'rakyat', 'aja', '', 'paling', 'jg', 'pakai', 'model', 'subsidi', 'lagi', 'seperti', 'era', 'presiden', '', 'belum', '', 'anggar', 'subsidi', 'dari', 'hutang', 'jg', '', 'era', 'jokowi', 'kurang', 'subsidi', 'u', '', 'membagun', 'infrastruktur', '', 'pemb', 'jg', 'gerak', 'ekonomi']",trik turun harga pangan u  ambil hati rakyat aja  paling jg pakai model subsidi lagi seperti era presiden  belum  anggar subsidi dari hutang jg  era jokowi kurang subsidi u  membagun infrastruktur  pemb jg gerak ekonomi
netral,Prabowo berkilah bahwa yang dia maksud bukanlah Jokowi. Yang membuat perekonomian Indonesia salah arah justru pemimpin sebelumnya. Siapa? SBY dong jelasnya  #PrabowoSalahkanSBY,Prabowo berkilah bahwa yang dia maksud bukanlah Jokowi. Yang membuat perekonomian Indonesia salah arah justru pemimpin sebelumnya. Siapa? SBY dong jelasnya  #PrabowoSalahkanSBY,"['Prabowo', 'berkilah', 'bahwa', 'yang', 'dia', 'maksud', 'bukanlah', 'Jokowi', '.', 'Yang', 'membuat', 'perekonomian', 'Indonesia', 'salah', 'arah', 'justru', 'pemimpin', 'sebelumnya', '.', 'Siapa', '?', 'SBY', 'dong', 'jelasnya', '#PrabowoSalahkanSBY']","['prabowo', 'kilah', 'bahwa', 'yang', 'dia', 'maksud', 'bukan', 'jokowi', '', 'yang', 'buat', 'ekonomi', 'indonesia', 'salah', 'arah', 'justru', 'pimpin', 'belum', '', 'siapa', '', 'sby', 'dong', 'jelas', 'prabowosalahkansby']",prabowo kilah bahwa yang dia maksud bukan jokowi  yang buat ekonomi indonesia salah arah justru pimpin belum  siapa  sby dong jelas prabowosalahkansby
positif,Uang gaji kami @prabowo @sandiuno tdk akan kami ambil..kami sumbangkan kepada anak yatim  dan kaum dhuafa...meleleh air mata mendengarnya ðŸ˜­ #TusukPrabowoSandi #17AprilPilihPrabowoSandi,Uang gaji kami @prabowo @sandiuno tdk akan kami ambil..kami sumbangkan kepada anak yatim  dan kaum dhuafa...meleleh air mata mendengarnya ðŸ˜­ #TusukPrabowoSandi #17AprilPilihPrabowoSandi,"['Uang', 'gaji', 'kami', '@prabowo', '@sandiuno', 'tdk', 'akan', 'kami', 'ambil', '..', 'kami', 'sumbangkan', 'kepada', 'anak', 'yatim', 'dan', 'kaum', 'dhuafa', '...', 'meleleh', 'air', 'mata', 'mendengarnya', 'ðŸ', '˜', '\xad', '#TusukPrabowoSandi', '#17AprilPilihPrabowoSandi']","['uang', 'gaji', 'kami', 'prabowo', 'sandiuno', 'tdk', 'akan', 'kami', 'ambil', '', 'kami', 'sumbang', 'kepada', 'anak', 'yatim', 'dan', 'kaum', 'dhuafa', '', 'leleh', 'air', 'mata', 'dengar', '', '', '', 'tusukprabowosandi', '17aprilpilihprabowosandi']",uang gaji kami prabowo sandiuno tdk akan kami ambil  kami sumbang kepada anak yatim dan kaum dhuafa  leleh air mata dengar    tusukprabowosandi aprilpilihprabowosandi
negatif,Ucapan ataupun pernyataan Bowo mengenai kesalahan orientasi ekonomi negeri ini yang kemudian ditujukan ke Presiden sebelum Jokowi sungguh membuat luka tersendiri untuk Demokrat  #PrabowoSalahkanSBY,Ucapan ataupun pernyataan Bowo mengenai kesalahan orientasi ekonomi negeri ini yang kemudian ditujukan ke Presiden sebelum Jokowi sungguh membuat luka tersendiri untuk Demokrat  #PrabowoSalahkanSBY,"['Ucapan', 'ataupun', 'pernyataan', 'Bowo', 'mengenai', 'kesalahan', 'orientasi', 'ekonomi', 'negeri', 'ini', 'yang', 'kemudian', 'ditujukan', 'ke', 'Presiden', 'sebelum', 'Jokowi', 'sungguh', 'membuat', 'luka', 'tersendiri', 'untuk', 'Demokrat', '#PrabowoSalahkanSBY']","['ucap', 'atau', 'nyata', 'bowo', 'kena', 'salah', 'orientasi', 'ekonomi', 'negeri', 'ini', 'yang', 'kemudian', 'tuju', 'ke', 'presiden', 'belum', 'jokowi', 'sungguh', 'buat', 'luka', 'sendiri', 'untuk', 'demokrat', 'prabowosalahkansby']",ucap atau nyata bowo kena salah orientasi ekonomi negeri ini yang kemudian tuju ke presiden belum jokowi sungguh buat luka sendiri untuk demokrat prabowosalahkansby
positif,THE GREAT CLOSING STATEMENT FROM THE NEXT INDONESIAN LEADERS prabowo - sandiuno  Kami Berkomitmen Berdua Untuk Tidak Mengambil Gaji Se-Rupiah Pun Jika Kamiâ€¦  https://www.instagram.com/p/BwOHbm3D8swdAso6aPSSl8pdi_85hxbTP-fg_80/?utm_source=ig_twitter_share&igshid=1v7di1ccye51gÂ â€¦,THE GREAT CLOSING STATEMENT FROM THE NEXT INDONESIAN LEADERS prabowo - sandiuno  Kami Berkomitmen Berdua Untuk Tidak Mengambil Gaji Se-Rupiah Pun Jika Kamiâ€¦  https://www.instagram.com/p/BwOHbm3D8swdAso6aPSSl8pdi_85hxbTP-fg_80/?utm_source=ig_twitter_share&igshid=1v7di1ccye51gÂ â€¦,"['THE', 'GREAT', 'CLOSING', 'STATEMENT', 'FROM', 'THE', 'NEXT', 'INDONESIAN', 'LEADERS', 'prabowo', '-', 'sandiuno', 'Kami', 'Berkomitmen', 'Berdua', 'Untuk', 'Tidak', 'Mengambil', 'Gaji', 'Se-Rupiah', 'Pun', 'Jika', 'Kamiâ', '€', '¦', 'https://www.instagram.com/p/BwOHbm3D8swdAso6aPSSl8pdi_85hxbTP-fg_80/?utm_source=ig_twitter_share&igshid=1v7di1ccye51gÂ', 'â', '€', '¦']","['the', 'great', 'closing', 'statement', 'from', 'the', 'next', 'indonesian', 'leaders', 'prabowo', '-', 'sandiuno', 'kami', 'komitmen', 'dua', 'untuk', 'tidak', 'ambil', 'gaji', 'se-rupiah', 'pun', 'jika', 'kami', '', '', 'https www instagram com p bwohbm3d8swdaso6apssl8pdi 85hxbtp-fg 80 utm source ig twitter share igshid 1v7di1ccye51g', '', '', '']",the great closing statement from the next indonesian leaders prabowo  sandiuno kami komitmen dua untuk tidak ambil gaji serupiah pun jika kami    www instagram com p bwohbmdswdasoapsslpdi hxbtpfg  utm source ig twitter share igshid vdiccyeg   
